variant_id,card_no,rarity,package_name,image_url,local_image_url,is_primary
2016626058677256,BP03-017,R,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-017/549c8047-e5b0-41be-8b67-264a098aff44/BP03-R_BP03-017R.png,/card-images/BP03-017.png,true
2016629077228547,BP03-017,R★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-017/5d20812d-41ab-41f8-970d-13b29c7ab1f8/BP03-R_BP03-0017R★.png,,false
2016626058677255,BP03-017,R★★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-017/c9d714be-1ad0-41b9-ad22-bdcce9e40f7a/BP03-R_BP03-017R★★.png,,false
2016626058677257,BP03-018,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-018/838d1be8-ee5a-4ef8-90a1-c116b8c5d9d2/BP03-U_BP03-018U.png,/card-images/BP03-018.png,true
2016626058677258,BP03-019,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-019/b58a2615-05f2-4d3e-b43f-77f830c4343c/BP03-U_BP03-019U.png,/card-images/BP03-019.png,true
2016626058677259,BP03-020,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-020/950b82cb-3b3f-4ffe-941a-c1e47047f88c/BP03-U_BP03-020U.png,/card-images/BP03-020.png,true
2016626058677260,BP03-021,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-021/6b2de5eb-7385-4e04-91b0-7e151a38e7b8/BP03-U_BP03-021U.png,/card-images/BP03-021.png,true
2016626058677262,BP03-022,R,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-022/8e395508-f64b-4bba-9332-482d09ebb311/BP03-R_BP03-022R.png,/card-images/BP03-022.png,true
2016626058677261,BP03-022,R★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-022/035b5310-b6a4-4b2b-92e0-e49199c6bf7e/BP03-R_BP03-022R★.png,,false
2016626058681346,BP03-023,SR,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-023/c06dfc3e-fc15-48b9-8679-ba14b0e1556a/BP03-SR_BP03-023SR.png,/card-images/BP03-023.png,true
2016626058681345,BP03-023,SR★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-023/cf55f7ba-4e01-4cd1-996b-7a46f158460f/BP03-SR_BP03-023SR★.png,,false
2016626058681344,BP03-023,SR★★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-023/787cc483-7807-4fb1-b4e5-12dceea2fe02/BP03-SR_BP03-023SR★★.png,,false
2016629077228549,BP03-023,SR★★★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-023/a4322edf-f460-48c2-b2fd-436bce4a6ffb/BP03-023SR★★★.png,,false
2016626058681349,BP03-024,R,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-024/7dc5e228-b056-4c53-b99d-280d596de2e5/BP03-R_BP03-024R.png,/card-images/BP03-024.png,true
2016626058681348,BP03-024,R★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-024/044e643e-0a09-45cd-8a98-58d26d9be6a8/BP03-R_BP03-024R★.png,,false
2016626058681347,BP03-024,R★★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-024/9eb7b47d-e370-4019-95df-5cc9b8073396/BP03-R_BP03-024R★★.png,,false
2016626058681351,BP03-025,SR,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-025/9b916365-2bab-4696-81c7-940a3405ccc4/BP03-SR_BP03-025SR.png,/card-images/BP03-025.png,true
2016626058681350,BP03-025,SR★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-025/7f0e3922-e1b6-4155-90df-a45be9d9097f/BP03-SR_BP03-025SR★.png,,false
2016626058681353,BP03-026,R,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-026/ba2122f1-b2f3-437c-a971-c923df8ca0ba/BP03-R_BP03-026R.png,/card-images/BP03-026.png,true
2016626058681352,BP03-026,R★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-026/f74edbe9-367d-4f9c-829a-a51723114141/BP03-R_BP03-026R★.png,,false
2016626058681354,BP03-027,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-027/127f4daa-5ec9-4b8c-97d5-eec967d52f07/BP03-U_BP03-027U.png,/card-images/BP03-027.png,true
2016626058681356,BP03-028,R,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-028/3952c631-9779-4efc-8e72-a05ffbac5675/BP03-R_BP03-028R.png,/card-images/BP03-028.png,true
2016626058681355,BP03-028,R★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-028/1769f1b0-cdab-4604-b8e7-994a089e8d72/BP03-R_BP03-028R★.png,,false
2016626058681357,BP03-029,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-029/0ef023b7-1d05-4649-9b28-7cd53b94d87b/BP03-U_BP03-029U.png,/card-images/BP03-029.png,true
2024313926683649,BP03-029,PR,PR-推广卡,https://zhanshuang-prod-minio.janime.cn/card-game-public/1979091528694784/BP03-029/1d5a7edf-7512-4f7d-bc3f-7498cb6b877a/BP03-029.png,,false
2016626058685440,BP03-030,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-030/2e80397f-bff2-4249-a80d-8d71ac40edeb/BP03-U_BP03-030U.png,/card-images/BP03-030.png,true
2016626058685441,BP03-031,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-031/abdbf347-479b-4c64-b3d2-c1abad532675/BP03-U_BP03-031U.png,/card-images/BP03-031.png,true
2016626058685443,BP03-032,R,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-032/efb75c42-098e-4fbd-8e05-f197ac71abf5/BP03-R_BP03-032R.png,/card-images/BP03-032.png,true
2016626058685442,BP03-032,R★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-032/5fcaf3e6-6c09-4b9c-9658-72b86bf0fbe7/BP03-R_BP03-032R★.png,,false
2016626058685444,BP03-033,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-033/9487531e-c07f-4538-b293-1b5b7ba49c78/BP03-U_BP03-033U.png,/card-images/BP03-033.png,true
2016626058685447,BP03-034,SR,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-034/7e9494d7-f1f6-467b-8283-4bcff2bc702e/BP03-SR_BP03-034SR.png,/card-images/BP03-034.png,true
2016626058685446,BP03-034,SR★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-034/5694415f-9fac-4e96-9999-9d18fb1864dc/BP03-SR_BP03-034SR★.png,,false
2016626058685445,BP03-034,SR★★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-034/0503c59d-5034-41b7-a422-5fe15bbd7276/BP03-SR_BP03-034SR★★.png,,false
2016626058685449,BP03-035,SR,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-035/754aee8f-6f6f-47d2-ac3c-94ae5f31fcb6/BP03-SR_BP03-035SR.png,/card-images/BP03-035.png,true
2016626058685448,BP03-035,SR★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-035/dcb52872-ca50-456b-8830-6e2d0cd70e2d/BP03-SR_BP03-035SR★.png,,false
2016626058685450,BP03-036,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-036/de80d7be-db68-4238-80c4-d53a7421c4fa/BP03-U_BP03-036U.png,/card-images/BP03-036.png,true
2016626058685451,BP03-037,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-037/496f048c-1c19-4cb8-aad3-cf03cc6d2dd7/BP03-U_BP03-037U.png,/card-images/BP03-037.png,true
2016626058685452,BP03-038,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-038/b4b6011c-be4b-4d5e-9f87-197ab37fb0ba/BP03-U_BP03-038U.png,/card-images/BP03-038.png,true
2016626058689536,BP03-039,R,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-039/b8ee63a5-7550-4c43-a53f-61d32f7af36a/BP03-R_BP03-039R.png,/card-images/BP03-039.png,true
2016626058685453,BP03-039,R★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-039/e74af2d5-dee6-44d5-b299-922b540ae9a3/BP03-R_BP03-039R★.png,,false
2016626058689537,BP03-040,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-040/7fffd74b-d309-4712-831a-6e4b00ebb1b9/BP03-U_BP03-040U.png,/card-images/BP03-040.png,true
2016626058689538,BP03-041,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-041/6c3962ac-ae26-4513-aa43-6ebda0233633/BP03-U_BP03-041U.png,/card-images/BP03-041.png,true
2016626058689541,BP03-042,R,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-042/3e17bb94-1973-4eac-b213-a814fa338847/BP03-R_BP03-042R.png,/card-images/BP03-042.png,true
2016626058689540,BP03-042,R★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-042/922dddaa-557d-493c-b0cb-08f9d3e3c902/BP03-R_BP03-042R★.png,,false
2016626058689539,BP03-042,R★★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-042/8b45c6a1-4876-4057-bfab-0413345f95d1/BP03-R_BP03-042R★★.png,,false
2016626058689543,BP03-043,R,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-043/85110ef1-d4cf-401c-b25c-cc16d0367e42/BP03-R_BP03-043R.png,/card-images/BP03-043.png,true
2016626058689542,BP03-043,R★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-043/2c6e80eb-82f0-475b-941f-a45efb0b372a/BP03-R_BP03-043R★.png,,false
2016626058689544,BP03-044,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-044/3a7ea914-bcc3-4e67-bbc2-35ed09151541/BP03-U_BP03-044U.png,/card-images/BP03-044.png,true
2016626058689547,BP03-045,SR,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-045/3002d0fa-556a-42c9-b8c3-20bb40a7065c/BP03-SR_BP03-045SR.png,/card-images/BP03-045.png,true
2016626058689546,BP03-045,SR★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-045/7229f64f-c5da-431f-87ee-5d74801e11f7/BP03-SR_BP03-045SR★.png,,false
2016626058689545,BP03-045,SR★★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-045/a3c8a9b1-7f4e-4488-8d1f-bed8123d0177/BP03-SR_BP03-045SR★★.png,,false
2016626058693633,BP03-046,R,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-046/bb93eaa0-7a98-416f-ade9-8f7732a5ff06/BP03-R_BP03-046R.png,/card-images/BP03-046.png,true
2016626058693632,BP03-046,R★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-046/630fa3e4-3a12-422a-b18c-dc47a23fb1e6/BP03-R_BP03-046R★.png,,false
2016626058689548,BP03-046,R★★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-046/b6cb6e2a-0de7-453b-b379-11889bc16622/BP03-R_BP03-046R★★.png,,false
2016626058693634,BP03-047,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-047/2e4d2a93-2e15-42ba-a9b2-4ad1f396194d/BP03-U_BP03-047U.png,/card-images/BP03-047.png,true
2016626058693636,BP03-048,SR,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-048/3f49df7c-8c05-4edc-afce-c82d6e2ab86a/BP03-SR_BP03-048SR.png,/card-images/BP03-048.png,true
2016626058693635,BP03-048,SR★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-048/f01abd8e-a606-49d5-9fd8-0a8364488b9a/BP03-SR_BP03-048SR★.png,,false
2016626058693638,BP03-049,R,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-049/c2aca2dc-3061-4831-acca-bdacc26763e7/BP03-R_BP03-049R.png,/card-images/BP03-049.png,true
2016626058693637,BP03-049,R★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-049/ac68a040-52f9-4155-97c3-03933afe3faf/BP03-R_BP03-049R★.png,,false
2016626058693639,BP03-050,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-050/0d4aca7f-01df-4944-a0fb-df22bd6aa764/BP03-U_BP03-050U.png,/card-images/BP03-050.png,true
2016626058693640,BP03-051,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-051/c3d9976c-23a0-46a8-b1f2-b7e4f333c2ce/BP03-U_BP03-051U.png,/card-images/BP03-051.png,true
2024313926683650,BP03-051,PR,PR-推广卡,https://zhanshuang-prod-minio.janime.cn/card-game-public/1979091528694784/BP03-051/adf8adb9-ac61-41ed-8c60-2dbeff0cf76d/BP03-051.png,,false
2016626058693641,BP03-052,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-052/3e74f1d0-0cba-402b-bd44-b0047c0d3a72/BP03-U_BP03-052U.png,/card-images/BP03-052.png,true
2016626058693642,BP03-053,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-053/9d2e607b-3b95-4344-8885-9065e5732830/BP03-U_BP03-053U.png,/card-images/BP03-053.png,true
2016626058697729,BP03-054,R,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-054/3e28f8dd-0d64-4df1-bdcb-1c90db2282e5/BP03-R_BP03-054R.png,/card-images/BP03-054.png,true
2016626058697728,BP03-054,R★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-054/28eb36fc-84c6-4f96-867f-ece4f618d4d6/BP03-R_BP03-054R★.png,,false
2016626058697730,BP03-055,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-055/2369ec47-d5f4-4ad2-b45a-b103b4af749c/BP03-U_BP03-055U.png,/card-images/BP03-055.png,true
2016626058697733,BP03-056,SR,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-056/0e34ff59-3712-4fd5-a37d-3de9c2cf9d1c/BP03-SR_BP03-056SR.png,/card-images/BP03-056.png,true
2016626058697732,BP03-056,SR★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-056/77018fb0-8df3-4183-97ac-0286a72f6aa8/BP03-SR_BP03-056SR★.png,,false
2016626058697731,BP03-056,SR★★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-056/7ff10c51-6568-4b27-9bd6-e2241e05f36c/BP03-SR_BP03-056SR★★.png,,false
2016629077228548,BP03-056,SR★★★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-056/9176abe9-9f81-4067-8dfa-7b8429d9ef13/BP03-056SR★★★.png,,false
2016626058697734,BP03-057,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-057/951ff5be-1810-4c4b-8ec2-63071fd92f39/BP03-U_BP03-057U.png,/card-images/BP03-057.png,true
2016626058697737,BP03-058,R,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-058/49a5ba8a-e5cf-40fc-aad8-e08d03e93bf0/BP03-R_BP03-058R.png,/card-images/BP03-058.png,true
2016626058697736,BP03-058,R★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-058/94864f27-abc1-4957-8fbe-4f52cf375def/BP03-R_BP03-058R★.png,,false
2016626058697735,BP03-058,R★★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-058/018f12a5-e34e-4873-acef-65d3fb9f6c87/BP03-R_BP03-058R★★.png,,false
2016626058697739,BP03-059,SR,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-059/17a9e0b5-32f6-4d6b-be3a-9170eb12b16f/BP03-SR_BP03-059SR.png,/card-images/BP03-059.png,true
2016626058697738,BP03-059,SR★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-059/0cf29bc8-64a4-45d7-9da0-135f0d70ef89/BP03-SR_BP03-059SR★.png,,false
2016626058697740,BP03-060,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-060/e38e18ec-491e-4440-8566-4650443f485d/BP03-U_BP03-060U.png,/card-images/BP03-060.png,true
2016626058701824,BP03-061,R,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-061/dae20fc3-4a6a-4f0d-9814-cac4708e4ca8/BP03-R_BP03-061R.png,/card-images/BP03-061.png,true
2016626058697741,BP03-061,R★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-061/22a5dbff-25df-40bb-805c-a0fdfefe19a3/BP03-R_BP03-061R★.png,,false
2016626058701826,BP03-062,R,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-062/874df08a-32fd-48bc-9869-298d6330ab2c/BP03-R_BP03-062R.png,/card-images/BP03-062.png,true
2016626058701825,BP03-062,R★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-062/db18a826-f012-4bd4-a607-52252664b9bb/BP03-R_BP03-062R★.png,,false
2016626058701827,BP03-063,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-063/9021f6cf-117a-4271-bbf8-c35ee8952f2e/BP03-U_BP03-063U.png,/card-images/BP03-063.png,true
2016626058701828,BP03-064,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-064/76b78846-3678-4aba-a042-709148e574bb/BP03-U_BP03-064U.png,/card-images/BP03-064.png,true
2016626058701829,BP03-065,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-065/3b8e0704-4cb3-4676-821b-00bc3c9a8d35/BP03-U_BP03-065U.png,/card-images/BP03-065.png,true
2016626058701830,BP03-066,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-066/6bd7fdc2-3d16-4807-82f5-dbf8f8b7dae3/BP03-U_BP03-066U.png,/card-images/BP03-066.png,true
2016626058701832,BP03-067,SR,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-067/da66fe28-6684-4e05-ad9a-165e7b519155/BP03-SR_BP03-067SR.png,/card-images/BP03-067.png,true
2016626058701831,BP03-067,SR★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-067/82febc1e-5f6d-47b4-8796-1e36192dc58c/BP03-SR_BP03-067SR★.png,,false
2016626058701833,BP03-068,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-068/6947c54d-199e-4da6-964e-81cc3db26e7c/BP03-U_BP03-068U.png,/card-images/BP03-068.png,true
2016626058701834,BP03-069,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-069/408f05fa-1255-444e-909d-a89af846a325/BP03-U_BP03-069U.png,/card-images/BP03-069.png,true
2016626058701837,BP03-070,R,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-070/fe2397e7-8e61-4056-a914-d2ac6570e713/BP03-R_BP03-070R.png,/card-images/BP03-070.png,true
2016626058701836,BP03-070,R★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-070/e61fa466-6ccf-40df-ad90-08193f0dacbb/BP03-R_BP03-070R★.png,,false
2016626058701835,BP03-070,R★★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-070/9d6a0738-b389-425a-962e-2c7662d94e6b/BP03-R_BP03-070R★★.png,,false
2016626058701838,BP03-071,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-071/a1231894-e910-45ff-8617-bd8b1a9a3616/BP03-U_BP03-071U.png,/card-images/BP03-071.png,true
2016626058705922,BP03-072,R,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-072/92a69798-e3d9-4c70-b369-8ea2f89b737f/BP03-R_BP03-072R.png,/card-images/BP03-072.png,true
2016626058705921,BP03-072,R★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-072/f4012065-15d2-4318-b716-ca1720c977a1/BP03-R_BP03-072R★.png,,false
2016626058705920,BP03-072,R★★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-072/4c9a6165-76f9-40c2-bc5d-0d25cadddfd0/BP03-R_BP03-072R★★.png,,false
2016626058705923,BP03-073,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-073/53ee4991-08d7-4181-8617-75679886af01/BP03-U_BP03-073U.png,/card-images/BP03-073.png,true
2016626058705926,BP03-074,SR,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-074/795b9c45-710e-422c-91a8-fec151a8bf2e/BP03-SR_BP03-074SR.png,/card-images/BP03-074.png,true
2016626058705925,BP03-074,SR★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-074/2ab964e0-7b34-4f80-9a5c-853dd28738fe/BP03-SR_BP03-074SR★.png,,false
2016626058705924,BP03-074,SR★★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-074/03a25cf5-6e53-48fb-91ea-ca83ae821c7e/BP03-SR_BP03-074SR★★.png,,false
2016626058705929,BP03-075,SR,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-075/6265264f-0c74-4ff1-ac7a-ef8d3368ca6f/BP03-SR_BP03-075SR.png,/card-images/BP03-075.png,true
2016626058705928,BP03-075,SR★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-075/4838b74d-e488-480b-af86-5aef2e17fc88/BP03-SR_BP03-075SR★.png,,false
2016626058705927,BP03-075,SR★★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-075/cc5f430d-c0cd-46ad-ac63-3a5a21e66d47/BP03-SR_BP03-075SR★★.png,,false
2016626058705930,BP03-076,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-076/562e9770-93a5-425d-9119-cdfd959a836b/BP03-U_BP03-076U.png,/card-images/BP03-076.png,true
2016626058705933,BP03-077,R,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-077/e3d48a2b-1ead-43f3-866f-e2a4e9a288d6/BP03-R_BP03-077R.png,/card-images/BP03-077.png,true
2016626058705932,BP03-077,R★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-077/3983c0c6-6700-4ce3-a388-8c209f626f1a/BP03-R_BP03-077R★.png,,false
2016626058705931,BP03-077,R★★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-077/04095dde-75c5-4eb9-a96f-d556ee12b135/BP03-R_BP03-077R★★.png,,false
2016626058710016,BP03-078,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-078/4dec4f47-5e1e-4dc6-a42e-44bc3a685f0b/BP03-U_BP03-078U.png,/card-images/BP03-078.png,true
2016626058710017,BP03-079,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-079/1cc9292f-fb1e-42de-993d-8f8a0f407eee/BP03-U_BP03-079U.png,/card-images/BP03-079.png,true
2016626058710018,BP03-080,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-080/59f4e3e3-6db8-468a-89ff-472bb3226456/BP03-U_BP03-080U.png,/card-images/BP03-080.png,true
2016626058710019,BP03-081,C,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-081/5f325876-53ca-47ee-bf83-d021ee2cf4ee/BP03-C_BP03-081C.png,/card-images/BP03-081.png,true
2016626058710028,BP03-081,C★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-081/7e3ca02f-13d6-419c-b364-77a698259592/BP03-C_BP03-081C★.png,,false
2016626058710020,BP03-082,C,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-082/ef37e737-c387-4f07-80cb-21a5ac0ac0e1/BP03-C_BP03-082C.png,/card-images/BP03-082.png,true
2016626058710029,BP03-082,C★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-082/3d9999f3-3aaa-4219-a6ab-96987608b860/BP03-C_BP03-082C★.png,,false
